input file,prediction_fraction,k,comp_time,random_prediction_dataset,min_max_normalization,holidays_flag,join_holidays,month_flag,past_values,reduced size,best model,best model cross val score,best model test score,,,,,,,,,
Main_cbe_09.csv,0.33,10,0.1,FALSE,FALSE,TRUE,FALSE,TRUE,2,0.5,ExtraTreesRegressor,0.422652524,-0.290260773,DummyRegressor,-0.412949063,KNeighborsRegressor,0.368882837,RandomForestRegressor,0.406879783,ExtraTreesRegressor,0.422652524,
Main_cbe_10.csv,0.33,2,0.1,FALSE,FALSE,TRUE,FALSE,TRUE,2,0.5,ExtraTreesRegressor,0.588976318,0.46598224,DummyRegressor,-0.012614861,KNeighborsRegressor,0.510007742,RandomForestRegressor,0.561767465,ExtraTreesRegressor,0.588976318,10
Main_cbe_10.csv,0.33,5,0.1,FALSE,FALSE,TRUE,FALSE,TRUE,2,0.5,ExtraTreesRegressor,0.520491629,0.437312605,DummyRegressor,-0.271526304,KNeighborsRegressor,0.472350767,RandomForestRegressor,0.505328073,ExtraTreesRegressor,0.520491629,
Main_cbe_10.csv,0.33,10,0.1,FALSE,FALSE,TRUE,FALSE,TRUE,2,0.5,ExtraTreesRegressor,0.466091678,0.450931645,DummyRegressor,-0.364782675,KNeighborsRegressor,0.421089163,RandomForestRegressor,0.448000734,ExtraTreesRegressor,0.466091678,
Main_cbe_02.csv,0.33,5,0.1,FALSE,FALSE,TRUE,FALSE,TRUE,2,0.2,ExtraTreesRegressor,0.815053595,0.857899934,DummyRegressor,-0.059757014,KNeighborsRegressor,0.740170581,RandomForestRegressor,0.796773841,ExtraTreesRegressor,0.815053595,5
Main_cbe_02.csv,0.33,10,0.1,FALSE,FALSE,TRUE,FALSE,TRUE,2,0.2,ExtraTreesRegressor,0.835412301,0.855938009,DummyRegressor,-0.054493056,KNeighborsRegressor,0.7694589,RandomForestRegressor,0.825559977,ExtraTreesRegressor,0.835412301,
Main_cbe_05.csv,0.33,2,0.1,FALSE,FALSE,TRUE,FALSE,TRUE,2,0.2,ExtraTreesRegressor,0.878297064,0.94668749,DummyRegressor,-0.000560487,KNeighborsRegressor,0.699027748,RandomForestRegressor,0.874204321,ExtraTreesRegressor,0.878297064,2
Main_cbe_05.csv,0.33,5,0.1,FALSE,FALSE,TRUE,FALSE,TRUE,2,0.2,ExtraTreesRegressor,0.914645962,0.940224618,DummyRegressor,-0.009454845,KNeighborsRegressor,0.794335537,RandomForestRegressor,0.901009655,ExtraTreesRegressor,0.914645962,
Main_cbe_05.csv,0.33,10,0.1,FALSE,FALSE,TRUE,FALSE,TRUE,2,0.2,ExtraTreesRegressor,0.912149691,0.943729851,DummyRegressor,-0.038956533,KNeighborsRegressor,0.82469353,RandomForestRegressor,0.898076828,ExtraTreesRegressor,0.912149691,
Main_cbe_06.csv,0.33,2,0.1,FALSE,FALSE,TRUE,FALSE,TRUE,2,0.2,RandomForestRegressor,0.894338105,0.917815026,DummyRegressor,-0.060439144,KNeighborsRegressor,0.747613437,RandomForestRegressor,0.894338105,ExtraTreesRegressor,0.891052832,
Main_cbe_06.csv,0.33,5,0.1,FALSE,FALSE,TRUE,FALSE,TRUE,2,0.2,ExtraTreesRegressor,0.914370987,0.937973616,DummyRegressor,-0.044605575,KNeighborsRegressor,0.825565629,RandomForestRegressor,0.911907752,ExtraTreesRegressor,0.914370987,
Main_cbe_06.csv,0.33,10,0.1,FALSE,FALSE,TRUE,FALSE,TRUE,2,0.2,ExtraTreesRegressor,0.942685733,0.938748158,DummyRegressor,-0.051908007,KNeighborsRegressor,0.867400737,RandomForestRegressor,0.938250294,ExtraTreesRegressor,0.942685733,10
Main_cbe_07.csv,0.33,2,0.1,FALSE,FALSE,TRUE,FALSE,TRUE,2,0.2,RandomForestRegressor,0.369665044,0.702031616,DummyRegressor,-0.252707758,KNeighborsRegressor,0.171515957,RandomForestRegressor,0.369665044,ExtraTreesRegressor,0.326736799,
Main_cbe_07.csv,0.33,5,0.1,FALSE,FALSE,TRUE,FALSE,TRUE,2,0.2,RandomForestRegressor,0.369347761,0.671665616,DummyRegressor,-0.306532918,KNeighborsRegressor,0.320016098,RandomForestRegressor,0.369347761,ExtraTreesRegressor,0.365625457,
Main_cbe_07.csv,0.33,10,0.1,FALSE,FALSE,TRUE,FALSE,TRUE,2,0.2,ExtraTreesRegressor,0.475725029,0.726678542,DummyRegressor,-0.245524054,KNeighborsRegressor,0.425337103,RandomForestRegressor,0.467056934,ExtraTreesRegressor,0.475725029,10
Main_cbe_08.csv,0.33,2,0.1,FALSE,FALSE,TRUE,FALSE,TRUE,2,0.2,ExtraTreesRegressor,0.918467636,0.933627049,DummyRegressor,-0.009924392,KNeighborsRegressor,0.825749557,RandomForestRegressor,0.912051999,ExtraTreesRegressor,0.918467636,
Main_cbe_08.csv,0.33,5,0.1,FALSE,FALSE,TRUE,FALSE,TRUE,2,0.2,ExtraTreesRegressor,0.917074502,0.93806166,DummyRegressor,-0.019290754,KNeighborsRegressor,0.863555304,RandomForestRegressor,0.906488517,ExtraTreesRegressor,0.917074502,5
Main_cbe_08.csv,0.33,10,0.1,FALSE,FALSE,TRUE,FALSE,TRUE,2,0.2,ExtraTreesRegressor,0.926896231,0.930168256,DummyRegressor,-0.021105225,KNeighborsRegressor,0.873834732,RandomForestRegressor,0.907375359,ExtraTreesRegressor,0.926896231,
Main_cbe_09.csv,0.33,2,0.1,FALSE,FALSE,TRUE,FALSE,TRUE,2,0.2,ExtraTreesRegressor,0.301670293,0.568645683,DummyRegressor,-0.693326264,KNeighborsRegressor,0.15756195,RandomForestRegressor,0.26536947,ExtraTreesRegressor,0.301670293,
Main_cbe_09.csv,0.33,5,0.1,FALSE,FALSE,TRUE,FALSE,TRUE,2,0.2,ExtraTreesRegressor,0.579364288,0.565463778,DummyRegressor,-0.296471182,KNeighborsRegressor,0.49280846,RandomForestRegressor,0.568878395,ExtraTreesRegressor,0.579364288,
Main_cbe_09.csv,0.33,10,0.1,FALSE,FALSE,TRUE,FALSE,TRUE,2,0.2,ExtraTreesRegressor,0.652889948,0.579578125,DummyRegressor,-0.258695186,KNeighborsRegressor,0.562833718,RandomForestRegressor,0.651238687,ExtraTreesRegressor,0.652889948,10
Main_cbe_10.csv,0.33,2,0.1,FALSE,FALSE,TRUE,FALSE,TRUE,2,0.2,ExtraTreesRegressor,0.618475482,0.480413433,DummyRegressor,-0.150721747,KNeighborsRegressor,0.522719478,RandomForestRegressor,0.602098223,ExtraTreesRegressor,0.618475482,2
Main_cbe_10.csv,0.33,5,0.1,FALSE,FALSE,TRUE,FALSE,TRUE,2,0.2,ExtraTreesRegressor,-0.258502208,0.228153346,DummyRegressor,-0.784438438,KNeighborsRegressor,-0.402985167,RandomForestRegressor,-0.288083152,ExtraTreesRegressor,-0.258502208,
Main_cbe_10.csv,0.33,10,0.1,FALSE,FALSE,TRUE,FALSE,TRUE,2,0.2,RandomForestRegressor,0.106769064,0.42216522,DummyRegressor,-0.660392104,KNeighborsRegressor,0.068003096,RandomForestRegressor,0.106769064,ExtraTreesRegressor,0.100436323,
Main_cbe_02.csv,0.33,5,0.1,FALSE,FALSE,TRUE,FALSE,TRUE,2,0.1,ExtraTreesRegressor,0.775911681,0.889841327,DummyRegressor,-0.045611136,KNeighborsRegressor,0.649586467,RandomForestRegressor,0.758177821,ExtraTreesRegressor,0.775911681,
Main_cbe_02.csv,0.33,10,0.1,FALSE,FALSE,TRUE,FALSE,TRUE,2,0.1,ExtraTreesRegressor,0.771674921,0.910704162,DummyRegressor,-0.063728492,KNeighborsRegressor,0.634642647,RandomForestRegressor,0.759761015,ExtraTreesRegressor,0.771674921,
Main_cbe_05.csv,0.33,2,0.1,FALSE,FALSE,TRUE,FALSE,TRUE,2,0.1,RandomForestRegressor,0.809366809,0.816406065,DummyRegressor,-0.000121239,KNeighborsRegressor,0.68941139,RandomForestRegressor,0.809366809,ExtraTreesRegressor,0.801622967,
Main_cbe_05.csv,0.33,5,0.1,FALSE,FALSE,TRUE,FALSE,TRUE,2,0.1,ExtraTreesRegressor,0.924028549,0.829800754,DummyRegressor,-0.022390986,KNeighborsRegressor,0.835007512,RandomForestRegressor,0.918821918,ExtraTreesRegressor,0.924028549,5
Main_cbe_05.csv,0.33,10,0.1,FALSE,FALSE,TRUE,FALSE,TRUE,2,0.1,RandomForestRegressor,0.908983057,0.823968017,DummyRegressor,-0.204754199,KNeighborsRegressor,0.701301332,RandomForestRegressor,0.908983057,ExtraTreesRegressor,0.906036223,
Main_cbe_06.csv,0.33,2,0.1,FALSE,FALSE,TRUE,FALSE,TRUE,2,0.1,RandomForestRegressor,0.83663395,0.910299894,DummyRegressor,-0.001763664,KNeighborsRegressor,0.756540316,RandomForestRegressor,0.83663395,ExtraTreesRegressor,0.831325624,2
Main_cbe_06.csv,0.33,5,0.1,FALSE,FALSE,TRUE,FALSE,TRUE,2,0.1,RandomForestRegressor,0.968059658,0.906573511,DummyRegressor,-0.017658027,KNeighborsRegressor,0.896738813,RandomForestRegressor,0.968059658,ExtraTreesRegressor,0.949764377,
Main_cbe_06.csv,0.33,10,0.1,FALSE,FALSE,TRUE,FALSE,TRUE,2,0.1,RandomForestRegressor,0.956874459,0.91011503,DummyRegressor,-0.171044702,KNeighborsRegressor,0.751849135,RandomForestRegressor,0.956874459,ExtraTreesRegressor,0.953146061,
Main_cbe_07.csv,0.33,2,0.1,FALSE,FALSE,TRUE,FALSE,TRUE,2,0.1,ExtraTreesRegressor,0.545283768,0.576667569,DummyRegressor,-0.097962067,KNeighborsRegressor,0.426966448,RandomForestRegressor,0.544855166,ExtraTreesRegressor,0.545283768,
Main_cbe_07.csv,0.33,5,0.1,FALSE,FALSE,TRUE,FALSE,TRUE,2,0.1,ExtraTreesRegressor,0.638702846,0.532364219,DummyRegressor,-0.069020996,KNeighborsRegressor,0.536544635,RandomForestRegressor,0.627876936,ExtraTreesRegressor,0.638702846,
Main_cbe_07.csv,0.33,10,0.1,FALSE,FALSE,TRUE,FALSE,TRUE,2,0.1,ExtraTreesRegressor,0.644444052,0.580449654,DummyRegressor,-0.081642215,KNeighborsRegressor,0.530719933,RandomForestRegressor,0.641779493,ExtraTreesRegressor,0.644444052,10
Main_cbe_08.csv,0.33,2,0.1,FALSE,FALSE,TRUE,FALSE,TRUE,2,0.1,ExtraTreesRegressor,0.882262638,0.92613848,DummyRegressor,-0.002220279,KNeighborsRegressor,0.789842866,RandomForestRegressor,0.869603542,ExtraTreesRegressor,0.882262638,
Main_cbe_08.csv,0.33,5,0.1,FALSE,FALSE,TRUE,FALSE,TRUE,2,0.1,ExtraTreesRegressor,0.882091031,0.942473735,DummyRegressor,-0.011013022,KNeighborsRegressor,0.786164738,RandomForestRegressor,0.870163869,ExtraTreesRegressor,0.882091031,2
Main_cbe_08.csv,0.33,10,0.1,FALSE,FALSE,TRUE,FALSE,TRUE,2,0.1,ExtraTreesRegressor,0.877683066,0.935171654,DummyRegressor,-0.017213583,KNeighborsRegressor,0.779329954,RandomForestRegressor,0.86215976,ExtraTreesRegressor,0.877683066,
Main_cbe_09.csv,0.33,2,0.1,FALSE,FALSE,TRUE,FALSE,TRUE,2,0.1,RandomForestRegressor,0.704588916,0.452162364,DummyRegressor,-0.030884404,KNeighborsRegressor,0.604153599,RandomForestRegressor,0.704588916,ExtraTreesRegressor,0.694350873,
Main_cbe_09.csv,0.33,5,0.1,FALSE,FALSE,TRUE,FALSE,TRUE,2,0.1,ExtraTreesRegressor,0.747181467,0.559510438,DummyRegressor,-0.066744258,KNeighborsRegressor,0.654061806,RandomForestRegressor,0.722944502,ExtraTreesRegressor,0.747181467,5
Main_cbe_09.csv,0.33,10,0.1,FALSE,FALSE,TRUE,FALSE,TRUE,2,0.1,RandomForestRegressor,0.748217631,0.532708603,DummyRegressor,-0.080501738,KNeighborsRegressor,0.635614299,RandomForestRegressor,0.748217631,ExtraTreesRegressor,0.733841762,
Main_cbe_10.csv,0.33,2,0.1,FALSE,FALSE,TRUE,FALSE,TRUE,2,0.1,ExtraTreesRegressor,0.747564283,0.900663607,DummyRegressor,-0.070735783,KNeighborsRegressor,0.630549011,RandomForestRegressor,0.734761301,ExtraTreesRegressor,0.747564283,2
Main_cbe_10.csv,0.33,5,0.1,FALSE,FALSE,TRUE,FALSE,TRUE,2,0.1,ExtraTreesRegressor,0.745406601,0.8885467,DummyRegressor,-0.088813179,KNeighborsRegressor,0.6241654,RandomForestRegressor,0.728693417,ExtraTreesRegressor,0.745406601,
Main_cbe_10.csv,0.33,10,0.1,FALSE,FALSE,TRUE,FALSE,TRUE,2,0.1,ExtraTreesRegressor,0.664499718,0.895148836,DummyRegressor,-0.17330646,KNeighborsRegressor,0.507253314,RandomForestRegressor,0.654962747,ExtraTreesRegressor,0.664499718,
Main_cbe_01.csv,0.33,2,0.1,FALSE,FALSE,TRUE,FALSE,TRUE,2,0.1,ExtraTreesRegressor,0.717613082,0.668206336,DummyRegressor,-0.206555124,KNeighborsRegressor,0.597071002,RandomForestRegressor,0.714208929,ExtraTreesRegressor,0.717613082,2
Main_cbe_01.csv,0.33,5,0.1,FALSE,FALSE,TRUE,FALSE,TRUE,2,0.1,ExtraTreesRegressor,0.769678977,0.65318132,DummyRegressor,-0.173004423,KNeighborsRegressor,0.685734191,RandomForestRegressor,0.768208335,ExtraTreesRegressor,0.769678977,
Main_cbe_01.csv,0.33,10,0.1,FALSE,FALSE,TRUE,FALSE,TRUE,2,0.1,ExtraTreesRegressor,0.758484519,0.622284976,DummyRegressor,-0.182102587,KNeighborsRegressor,0.673806464,RandomForestRegressor,0.755154216,ExtraTreesRegressor,0.758484519,
Main_cbe_04.csv,0.33,2,0.1,FALSE,FALSE,TRUE,FALSE,TRUE,2,0.1,ExtraTreesRegressor,0.856408078,0.803797332,DummyRegressor,-0.006562473,KNeighborsRegressor,0.753325968,RandomForestRegressor,0.83265582,ExtraTreesRegressor,0.856408078,
Main_cbe_04.csv,0.33,5,0.1,FALSE,FALSE,TRUE,FALSE,TRUE,2,0.1,ExtraTreesRegressor,0.852664485,0.869918735,DummyRegressor,-0.005102801,KNeighborsRegressor,0.753661809,RandomForestRegressor,0.824420416,ExtraTreesRegressor,0.852664485,5
Main_cbe_04.csv,0.33,10,0.1,FALSE,FALSE,TRUE,FALSE,TRUE,2,0.1,ExtraTreesRegressor,0.862373369,0.83916652,DummyRegressor,-0.005605184,KNeighborsRegressor,0.75641449,RandomForestRegressor,0.845457367,ExtraTreesRegressor,0.862373369,
Main_cbe_02.csv,0.33,2,0.1,FALSE,FALSE,TRUE,FALSE,TRUE,2,0.1,ExtraTreesRegressor,0.751181425,0.929630425,DummyRegressor,-0.078814005,KNeighborsRegressor,0.634611361,RandomForestRegressor,0.729140968,ExtraTreesRegressor,0.751181425,10
Main_cbe_01.csv,0.33,2,0.1,FALSE,FALSE,TRUE,FALSE,TRUE,2,0.3,ExtraTreesRegressor,0.743846784,0.774227889,DummyRegressor,-0.173587651,KNeighborsRegressor,0.720043617,RandomForestRegressor,0.730357381,ExtraTreesRegressor,0.743846784,
Main_cbe_01.csv,0.33,5,0.1,FALSE,FALSE,TRUE,FALSE,TRUE,2,0.3,ExtraTreesRegressor,0.742381171,0.79600174,DummyRegressor,-0.24244139,KNeighborsRegressor,0.694652768,RandomForestRegressor,0.734488579,ExtraTreesRegressor,0.742381171,5
Main_cbe_01.csv,0.33,10,0.1,FALSE,FALSE,TRUE,FALSE,TRUE,2,0.3,ExtraTreesRegressor,0.759306412,0.795033753,DummyRegressor,-0.226276835,KNeighborsRegressor,0.705864397,RandomForestRegressor,0.752839191,ExtraTreesRegressor,0.759306412,
Main_cbe_04.csv,0.33,2,0.1,FALSE,FALSE,TRUE,FALSE,TRUE,2,0.3,RandomForestRegressor,0.620597425,0.604191245,DummyRegressor,-0.016434185,KNeighborsRegressor,0.50635802,RandomForestRegressor,0.620597425,ExtraTreesRegressor,0.600872193,
Main_cbe_04.csv,0.33,5,0.1,FALSE,FALSE,TRUE,FALSE,TRUE,2,0.3,ExtraTreesRegressor,0.786881338,0.670752414,DummyRegressor,-0.040384661,KNeighborsRegressor,0.70913655,RandomForestRegressor,0.770343233,ExtraTreesRegressor,0.786881338,5
Main_cbe_04.csv,0.33,10,0.1,FALSE,FALSE,TRUE,FALSE,TRUE,2,0.3,ExtraTreesRegressor,0.813323047,0.662860484,DummyRegressor,-0.043364661,KNeighborsRegressor,0.732414189,RandomForestRegressor,0.800130484,ExtraTreesRegressor,0.813323047,
Main_cbe_02.csv,0.33,2,0.1,FALSE,FALSE,TRUE,FALSE,TRUE,2,0.3,ExtraTreesRegressor,0.741086031,0.817420472,DummyRegressor,-0.079695546,KNeighborsRegressor,0.66437297,RandomForestRegressor,0.724255846,ExtraTreesRegressor,0.741086031,
Main_cbe_02.csv,0.33,5,0.1,FALSE,FALSE,TRUE,FALSE,TRUE,2,0.3,ExtraTreesRegressor,0.871428781,0.822357527,DummyRegressor,-0.033507068,KNeighborsRegressor,0.806023797,RandomForestRegressor,0.859650456,ExtraTreesRegressor,0.871428781,5
Main_cbe_02.csv,0.33,10,0.1,FALSE,FALSE,TRUE,FALSE,TRUE,2,0.3,ExtraTreesRegressor,0.879281756,0.816448967,DummyRegressor,-0.03671503,KNeighborsRegressor,0.817040672,RandomForestRegressor,0.867534636,ExtraTreesRegressor,0.879281756,
Main_cbe_05.csv,0.33,2,0.1,FALSE,FALSE,TRUE,FALSE,TRUE,2,0.3,ExtraTreesRegressor,0.845729823,0.921170396,DummyRegressor,-0.045795038,KNeighborsRegressor,0.72110911,RandomForestRegressor,0.84370098,ExtraTreesRegressor,0.845729823,2
Main_cbe_05.csv,0.33,5,0.1,FALSE,FALSE,TRUE,FALSE,TRUE,2,0.3,ExtraTreesRegressor,0.927608372,0.917749072,DummyRegressor,-0.008418909,KNeighborsRegressor,0.836383508,RandomForestRegressor,0.921878354,ExtraTreesRegressor,0.927608372,
Main_cbe_05.csv,0.33,10,0.1,FALSE,FALSE,TRUE,FALSE,TRUE,2,0.3,ExtraTreesRegressor,0.932285877,0.919598103,DummyRegressor,-0.028113747,KNeighborsRegressor,0.848884242,RandomForestRegressor,0.929986104,ExtraTreesRegressor,0.932285877,
Main_cbe_06.csv,0.33,2,0.1,FALSE,FALSE,TRUE,FALSE,TRUE,2,0.3,RandomForestRegressor,0.850947132,0.915677224,DummyRegressor,-0.106068899,KNeighborsRegressor,0.742392269,RandomForestRegressor,0.850947132,ExtraTreesRegressor,0.84957761,
Main_cbe_06.csv,0.33,5,0.1,FALSE,FALSE,TRUE,FALSE,TRUE,2,0.3,RandomForestRegressor,0.943102537,0.897462165,DummyRegressor,-0.034749143,KNeighborsRegressor,0.879692697,RandomForestRegressor,0.943102537,ExtraTreesRegressor,0.940178667,
Main_cbe_06.csv,0.33,10,0.1,FALSE,FALSE,TRUE,FALSE,TRUE,2,0.3,ExtraTreesRegressor,0.950598258,0.919156824,DummyRegressor,-0.043077788,KNeighborsRegressor,0.886344925,RandomForestRegressor,0.943368595,ExtraTreesRegressor,0.950598258,10
Main_cbe_07.csv,0.33,2,0.1,FALSE,FALSE,TRUE,FALSE,TRUE,2,0.3,RandomForestRegressor,0.20701669,0.486895196,DummyRegressor,-0.321935413,KNeighborsRegressor,0.154969538,RandomForestRegressor,0.20701669,ExtraTreesRegressor,0.16652135,
Main_cbe_07.csv,0.33,5,0.1,FALSE,FALSE,TRUE,FALSE,TRUE,2,0.3,ExtraTreesRegressor,0.607791631,0.497016924,DummyRegressor,-0.152001555,KNeighborsRegressor,0.559801299,RandomForestRegressor,0.593464524,ExtraTreesRegressor,0.607791631,
Main_cbe_07.csv,0.33,10,0.1,FALSE,FALSE,TRUE,FALSE,TRUE,2,0.3,ExtraTreesRegressor,0.644192616,0.500037134,DummyRegressor,-0.147469263,KNeighborsRegressor,0.59297822,RandomForestRegressor,0.625109636,ExtraTreesRegressor,0.644192616,10
Main_cbe_08.csv,0.33,2,0.1,FALSE,FALSE,TRUE,FALSE,TRUE,2,0.3,ExtraTreesRegressor,0.905188859,0.86687109,DummyRegressor,-0.000728229,KNeighborsRegressor,0.835220489,RandomForestRegressor,0.903293375,ExtraTreesRegressor,0.905188859,2
Main_cbe_08.csv,0.33,5,0.1,FALSE,FALSE,TRUE,FALSE,TRUE,2,0.3,ExtraTreesRegressor,0.939235029,0.863140702,DummyRegressor,-0.006613356,KNeighborsRegressor,0.882892869,RandomForestRegressor,0.934058141,ExtraTreesRegressor,0.939235029,
Main_cbe_08.csv,0.33,10,0.1,FALSE,FALSE,TRUE,FALSE,TRUE,2,0.3,ExtraTreesRegressor,0.939952552,0.861415835,DummyRegressor,-0.009097743,KNeighborsRegressor,0.886597694,RandomForestRegressor,0.937762484,ExtraTreesRegressor,0.939952552,
Main_cbe_09.csv,0.33,2,0.1,FALSE,FALSE,TRUE,FALSE,TRUE,2,0.3,ExtraTreesRegressor,0.045601647,0.696883281,DummyRegressor,-0.944883997,KNeighborsRegressor,-0.081863381,RandomForestRegressor,-0.007910973,ExtraTreesRegressor,0.045601647,
Main_cbe_09.csv,0.33,5,0.1,FALSE,FALSE,TRUE,FALSE,TRUE,2,0.3,ExtraTreesRegressor,0.647270807,0.699067729,DummyRegressor,-0.437417338,KNeighborsRegressor,0.567980714,RandomForestRegressor,0.638419746,ExtraTreesRegressor,0.647270807,
Main_cbe_09.csv,0.33,10,0.1,FALSE,FALSE,TRUE,FALSE,TRUE,2,0.3,ExtraTreesRegressor,0.688940334,0.709701782,DummyRegressor,-0.381586013,KNeighborsRegressor,0.60514903,RandomForestRegressor,0.678460967,ExtraTreesRegressor,0.688940334,10
Main_cbe_10.csv,0.33,2,0.1,FALSE,FALSE,TRUE,FALSE,TRUE,2,0.3,RandomForestRegressor,-0.814829934,0.403181482,DummyRegressor,-1.093369334,KNeighborsRegressor,-1.160933498,RandomForestRegressor,-0.814829934,ExtraTreesRegressor,-0.873133331,
Main_cbe_10.csv,0.33,5,0.1,FALSE,FALSE,TRUE,FALSE,TRUE,2,0.3,ExtraTreesRegressor,0.553651112,0.42239342,DummyRegressor,-0.415189709,KNeighborsRegressor,0.515816552,RandomForestRegressor,0.552417771,ExtraTreesRegressor,0.553651112,5
Main_cbe_10.csv,0.33,10,0.1,FALSE,FALSE,TRUE,FALSE,TRUE,2,0.3,ExtraTreesRegressor,0.558453405,0.385358937,DummyRegressor,-0.443411121,KNeighborsRegressor,0.51018413,RandomForestRegressor,0.551430953,ExtraTreesRegressor,0.558453405,
